"가구일련번호","시군","입력된가구원수계","만나이","[1]주택형태","[2]점유형태","[3]성별","[5]가구주와의관계","교육정도코드_1","이수정도코드_1","혼인상태코드_1","사회복지정책코드_1","노인복지정책코드_1","노인문제유형코드_1","노후준비대상여부_1","노후준비방법코드_1","노후준비방법코드_2","노후준비미대책이유_1","1인가구필요정책코드_1","돌봄서비스우선정책코드_1","경기도거주년수","시군거주년수","경기도향후거주의향정도코드1_1","시군향후거주의향정도코드1_1","거주지이전고려사항_1","정주의식코드_1","거주지소속감정도코드1_1","주택만족도코드1_1","기반시설만족도코드1_1","주차장이용만족도코드1_1","필요공공시설증가코드_1","필요공공시설증가코드_2","소화기비치유무_1","화재경보기설치유무_1","소방시설법제화인지정도코드_1","통근통학유형코드_1","통근통학지역코드_1","통근통학수단코드_1","통근통학시간","통근통학분","지하철만족도코드1_1","택시만족도코드1_1","기차만족도코드1_1","시내버스만족도코드1_1","시외버스만족도코드1_1","시내버스만족이유_1","시내버스만족이유_2","시내버스개선사항_1","시내버스개선사항_2","시외버스만족이유_1","시외버스만족이유_2","시외버스개선사항_1","시외버스개선사항_2","삶만족도코드","지역생활만족도코드","지역생활불만족이유_1","행복정도코드","걱정정도코드","공연및스포츠관람여부_1","공연및스포츠관람유형코드_1","공연및스포츠관람유형코드_2","공연및스포츠관람유형코드_3","공연및스포츠관람유형코드_4","공연및스포츠관람유형코드_5","공연및스포츠관람유형코드_6","공연및스포츠관람유형코드_7","공연및스포츠관람유형코드_8","음악관람횟수","연극관람횟수","무용관람횟수","영화관람횟수","박물관관람횟수","미술관관람횟수","스포츠관람횟수","기타관람횟수","평일시간인식정도코드_1","주말시간인식정도코드_1","여가활용유형코드_1","여가활용유형코드_2","여가시설만족도코드1_1","여가활동만족도코드1_1","여가활동불만족이유_1","관광여행여부_1","관광지선택정보경로코드_1","관광지선택이유_1","관광지개선사항_1","초중고학생유무_1","초등학생사교육자녀수","초등학생월평균사교육비","초등학생비사교육자녀수","중학생사교육자녀수","중학생월평균사교육비","중학생비사교육자녀수","고등학생사교육자녀수","고등학생월평균사교육비","고등학생비사교육자녀수","사교육자녀수합계","월평균사교육비합계","비사교육자녀수합계","자녀사교육이유코드1_1","자녀사교육이유코드2_1","자녀사교육이유코드3_1","자녀사교육이유코드4_1","자녀비사교육이유코드1_1","자녀비사교육이유코드2_1","자녀비사교육이유코드3_1","자녀비사교육이유코드4_1","학교교육내용만족도코드_1","학교교육방법만족도코드_1","학교교우관계만족도코드_1","학교교사관계만족도코드_1","학교시설만족도코드_1","학교주변환경만족도코드_1","학교적성개발만족도코드_1","학교전공만족도코드_1","전반적학교생활만족도코드_1","지식습득학교교육효과정도코드_1","인격형성학교교육효과정도코드_1","국가관정립학교교육효과정도코드_1","생활활용학교교육효과정도코드_1","보육환경만족도코드1_1","공교육환경만족도코드1_1","필요교육인식정도코드1_1","평생교육인식정도코드1_1","소득분배공평정도코드1_1","소득만족도코드1_1","소비생활만족도코드1_1","지출생활비유형코드_1","경제적인식정도코드_1","부채여부_1","부채원인유형코드_1","주소득원유형코드_1","주소득원유형코드_2","월평균가구소득유형코드_1","직업선택요인코드_1","고용기회정도코드1_1","고용창출인식유형코드_1","경제활동상태여부_1","비경제활동이유1_1","경제활동성별유형코드_1","직업유형코드_1","지위형태코드_1","고용형태코드_1","업무만족도코드1_1","임금만족도코드1_1","근로시간만족도코드1_1","근무환경만족도코드1_1","전반적근로여건만족도코드_1","경력단절직장여부_1","경력단절사유_1","경력단절사유_2","재취업장애요인유형코드_1","재취업여부_1","재취업희망시기코드_1","희망고용형태코드_1","희망근로형태코드_1","수원시정정보경로코드_1","수원이미지유형코드_1","수원도서관이용여부_1","수원도서관이용이유_1","수원도서관이용만족도코드1_1","수원도서관미이용이유_1","수원도서관활성화방안코드_1","수원도시공원이용여부_1","수원도시공원이용횟수_1","수원도시공원이용만족도코드1_1","수원도시공원불편사항_1","수원보건소이용여부_1","수원보건소이용만족도코드1_1","수원보건소개선사항코드1_1","수원보건소향후서비스코드1_1","수원복지필요서비스코드1_1","수원복지필요이유코드1_1","수원복지필요시설코드_1","수원주택관리비코드_1","수원반려동물유무_1","수원반려견마리수","수원반려묘마리수","수원기타반려동물마리수","수원동물등록인지여부_1","수원동물등록반려견마리수코드_1","수원공공데이터개방인지여부_1","수원공공데이터개방필요분야코드_1","가구 가중치","가구원 가중치"
F00347,수원시,1,78,2,1,2,1,2,1,2,1,,3,1,5,,,5,4,60,60,2,2,,3,2,2,2,3,2,4,1,,3,3,,,,,6,6,6,1,6,1,2,,,,,,,8,8,,8,4,2,,,,,,,,,,,,,,,,,3,3,1,9,2,3,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,3,3,3,3,4,2,2,,3,5,3,4,3,3,2,7,1,,,,,,,,,,,,,,,,,5,2,5,,,3,5,1,2,2,3,2,,,2,2,2,1,3,2,,,,,,3,,344.81,272.7
F00348,수원시,4,35,,,2,2,6,1,2,1,,4,1,1,7,,3,2,35,7,2,3,,3,2,4,4,5,1,6,,,,1,1,1,0,20,6,6,6,6,6,,,,,,,,,5,3,1,7,3,2,,,,,,,,,,,,,,,,,4,4,1,6,2,3,,1,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,4,3,3,4,,1,,,,,,4,4,6,1,,1,2,3,,2,2,1,2,2,,,,,,,,,1,1,5,,,1,5,1,3,2,3,2,,,3,7,7,3,,,,,,,,3,,,331.34
F00348,수원시,4,39,2,3,1,1,5,1,2,1,,1,1,1,7,,5,1,10,7,4,4,3,4,2,4,3,5,1,,1,,1,1,2,1,0,40,6,6,6,6,6,,,,,,,,,5,5,,8,5,2,,,,,,,,,,,,,,,,,4,3,1,,3,3,,1,1,4,2,1,1,70,0,0,,0,0,,0,1,70,0,5,,,,,,,,,,,,,,,,,3,3,3,3,3,4,2,3,4,3,3,3,1,1,5,1,2,8,1,3,2,1,,2,2,1,1,2,2,2,2,2,,,,,,,,,1,1,5,,,1,5,1,2,2,3,2,,,2,7,7,3,8,2,,,,,,3,,344.81,407.44
F00349,수원시,1,70,2,3,2,1,3,1,4,5,,4,1,3,,,1,4,10,10,2,2,,3,1,3,3,3,2,4,1,,1,1,3,2,0,40,1,6,6,4,2,,,5,,1,,,,5,4,2,4,3,1,2,7,,,,,,,,1,,,,,1,,3,3,1,8,2,2,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,,,,3,4,3,3,1,3,2,,1,,5,3,4,3,1,,1,5,2,,3,3,3,3,3,,,,,,,,,9,1,5,,,3,5,1,2,3,3,2,,,2,2,5,1,8,2,,,,,,2,1,344.81,272.7
F00350,수원시,3,28,,,1,3,6,1,1,1,,8,1,1,,,1,1,28,13,3,3,,3,2,3,3,3,1,,,,,1,1,2,0,30,3,3,6,4,3,,,3,4,,,,,6,5,,7,2,1,4,5,6,,,,,,,,,7,1,4,,,3,3,5,7,3,3,,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,6,3,5,3,,1,,,,,,3,3,4,1,,2,3,1,1,4,5,3,3,4,,,,,,,,,1,5,3,1,2,,4,1,3,2,1,2,,,4,1,5,5,,,,,,,,3,,,415.09
F00350,수원시,3,59,2,1,1,1,6,1,2,1,,1,1,1,6,,3,1,30,14,1,3,,4,2,2,2,2,1,4,1,,2,1,1,1,0,20,1,2,2,3,3,,,,,,,,,9,10,,9,2,2,,,,,,,,,,,,,,,,,3,2,1,5,3,3,,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,,,,3,3,3,2,1,2,2,,1,2,9,2,2,4,1,,2,3,1,1,2,2,2,2,2,,,,,,,,,1,1,5,,,1,1,1,3,2,1,2,,,2,2,3,1,4,2,,,,,,3,,344.81,358.52
F00350,수원시,3,60,,,2,2,4,1,2,1,,4,1,1,7,,1,4,30,14,2,2,,3,2,2,2,3,2,6,,,,3,,,,,6,3,6,3,5,,,,,,,1,3,7,8,,9,1,2,,,,,,,,,,,,,,,,,3,2,1,10,3,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,,,,6,3,6,2,,1,,,,,,2,3,1,2,4,1,,,,,,,,,,,,,,,,,1,1,5,,,3,4,1,3,3,1,2,,,4,2,3,1,,,,,,,,3,,,326.3
F00351,수원시,1,35,2,1,1,1,7,1,1,1,,4,1,1,6,,1,6,6,6,2,2,,3,2,2,2,2,2,3,2,,2,1,1,1,0,15,4,3,4,3,3,,,,,,,,,7,6,,6,6,2,,,,,,,,,,,,,,,,,4,3,1,5,4,3,,1,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,,,,3,5,5,5,2,3,1,1,1,,5,5,3,3,1,,2,2,1,1,2,4,3,2,2,,,,,,,,,1,1,5,,,3,5,1,3,2,5,2,,,4,1,5,6,3,2,,,,,,3,,344.81,407.44
F00352,수원시,3,25,,,2,3,6,1,1,5,,4,1,1,,,1,1,25,25,2,2,,1,1,4,1,1,2,6,,,,1,1,2,1,0,3,3,3,2,4,2,,,,,,6,7,8,8,,8,5,1,4,,,,,,,,,,,5,,,,,3,2,7,10,2,2,,1,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,,,,2,4,2,2,,2,,,,,,5,4,1,1,,1,3,1,1,4,3,4,4,3,,,,,,,,,2,1,3,1,2,,4,1,3,2,6,2,,,4,10,5,1,,,,,,,,3,,,370.26
F00352,수원시,3,59,,,2,2,6,1,2,2,7,7,1,1,,,5,1,30,25,2,2,,3,2,3,2,2,2,,,,,1,1,1,0,10,1,3,2,2,4,1,2,,,,,3,,7,7,,8,5,2,,,,,,,,,,,,,,,,,4,2,7,9,3,3,,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,4,3,3,3,,3,,,,,,2,4,3,1,,1,4,1,1,3,2,3,3,2,,,,,,,,,1,1,2,1,1,,2,1,3,2,1,2,,,2,1,1,1,,,,,,,,3,,,313.77
F00352,수원시,3,64,2,3,1,1,6,1,2,2,7,3,1,1,,,1,1,33,25,1,1,,3,3,3,1,1,2,4,2,,3,1,1,1,0,45,3,6,6,2,6,2,3,,,,,,,8,8,,6,1,2,,,,,,,,,,,,,,,,,2,2,1,10,2,3,,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,,,,6,4,5,3,2,2,1,1,1,2,9,5,4,3,1,,2,4,1,1,3,5,3,3,4,,,,,,,,,9,1,5,,,3,5,1,3,1,1,2,,,2,1,5,5,8,1,1,0,0,1,2,3,,344.81,303.47
F00353,수원시,3,33,,,2,3,5,1,1,1,,2,1,,,2,1,6,12,12,2,2,,3,1,3,3,3,3,8,,,,1,2,2,1,20,3,3,3,2,2,2,3,,,2,4,,,5,5,,5,5,1,4,,,,,,,,,,,2,,,,,1,4,7,9,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,,,,3,3,4,3,,1,,,,,,3,4,3,1,,1,3,1,3,3,3,3,3,3,,,,,,,,,1,1,2,4,3,,4,1,3,2,2,2,,,5,6,5,1,,,,,,,,2,5,,331.34
F00353,수원시,3,59,,,2,2,4,1,2,3,,4,1,5,,,1,4,12,12,1,1,,3,1,2,2,3,3,,,,,1,1,2,1,10,3,3,6,4,2,,,3,4,2,,,,5,5,,10,1,1,1,5,6,7,,,,,1,,,,1,2,1,,3,4,8,10,2,3,,1,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,3,,,,3,3,3,2,,2,,,,,,2,4,3,1,,1,5,1,3,2,3,2,1,5,,,,,,,,,9,1,3,2,2,,5,1,4,3,3,1,1,,4,6,1,1,,,,,,,,2,4,,313.77
F00353,수원시,3,62,2,1,1,1,2,1,2,2,2,3,1,1,,,2,6,7,7,1,2,,3,1,3,2,1,3,5,1,,2,1,1,1,0,30,2,2,2,2,2,2,3,,,2,4,,,5,5,,6,5,1,7,,,,,,,,,,,,,,1,,4,4,8,10,3,3,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,6,4,4,3,6,1,2,,1,,6,2,4,1,1,,2,4,2,,4,3,3,5,5,,,,,,,,,1,1,5,,,1,2,1,3,3,1,2,,,2,1,5,1,4,1,1,0,0,1,2,2,5,344.81,303.47
F00354,수원시,3,33,,,1,2,6,4,2,1,,3,1,1,5,,5,1,33,2,2,3,,4,3,2,2,4,1,6,,,,1,1,1,0,30,4,3,4,2,3,2,3,,,,,,,7,5,,8,6,1,4,5,6,,,,,,,,,2,4,5,,,4,4,2,3,2,1,,1,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,2,3,3,3,,2,,,,,,3,2,4,1,,2,2,1,1,4,3,3,3,3,,,,,,,,,8,5,5,,,1,5,2,,,,2,,,1,2,1,4,,,,,,,,2,3,,407.44
F00354,수원시,3,35,2,2,2,1,5,5,2,1,,2,1,5,,,3,2,2,2,2,3,,4,4,3,3,4,1,6,1,,2,3,,,,,3,3,4,3,2,,,,,2,3,,,5,5,,5,5,1,5,6,,,,,,,,,,,4,5,,,3,3,2,6,2,2,,1,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,,,3,4,6,3,2,3,1,1,2,,5,1,3,2,2,4,1,,,,,,,,,1,2,,4,1,3,1,2,1,1,2,1,2,,5,1,3,2,6,1,2,,1,7,7,4,4,2,,,,,,2,2,344.81,331.34
F00355,수원시,2,19,,,2,3,6,2,1,3,,3,1,,,1,2,4,11,11,4,4,2,4,2,3,3,3,2,7,,,,2,3,2,1,30,2,1,2,3,3,,,,,,,,,4,5,,3,9,1,2,4,7,,,,,,,1,,8,,,1,,4,4,4,9,3,3,,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,5,4,4,,,,,4,6,4,,3,,,,,,5,3,4,2,3,1,,,,,,,,,2,,,,,,,,2,1,4,3,2,,1,1,4,2,7,2,,,4,1,5,3,,,,,,,,2,1,,524.3
F00355,수원시,2,48,2,1,2,1,4,1,2,2,5,1,1,5,,,2,6,11,11,3,3,,3,2,3,2,4,3,6,1,,1,3,,,,,4,3,4,4,4,,,3,5,,,3,5,5,5,,6,5,1,4,5,6,7,,,,,,,,5,4,3,3,,3,2,2,10,3,3,,1,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,4,4,6,3,3,3,1,1,2,,6,2,4,3,2,4,1,,,,,,,,,1,3,,5,1,5,1,2,8,1,3,1,3,,5,1,3,3,2,2,,,4,6,5,5,4,2,,,,,,3,,344.81,272.26
F00356,수원시,2,43,,,1,4,4,1,4,1,,8,1,1,5,,2,2,35,35,1,1,,3,1,1,1,1,3,8,,,,1,3,1,1,50,1,1,6,6,6,,,,,,,,,10,10,,10,5,2,,,,,,,,,,,,,,,,,1,1,5,10,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,1,1,,1,,,,,,1,1,4,1,,2,3,1,1,1,1,1,1,1,,,,,,,,,1,1,5,,,3,1,2,,,,2,,,3,4,5,1,,,,,,,,3,,,286.83
F00356,수원시,2,81,2,1,2,1,3,1,4,1,,3,1,,,3,3,4,60,40,1,1,,3,2,2,2,4,3,7,1,,2,1,1,6,0,30,6,2,6,2,4,2,,,,,,3,,5,5,,6,5,1,5,,,,,,,,,,,,1,,,,3,3,1,9,3,4,8,1,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,2,3,3,3,4,3,1,1,1,2,6,1,4,3,1,,1,4,3,,3,3,3,3,3,,,,,,,,,3,1,5,,,3,2,1,2,1,3,1,1,,2,2,2,1,4,1,0,1,0,1,1,3,,344.81,212.8
F00357,수원시,3,38,2,2,1,1,5,1,2,1,,1,1,,,1,1,1,9,1,3,3,,4,4,3,3,3,2,,1,,1,1,1,1,1,0,3,3,3,3,3,,,,,,,,,5,5,,5,4,1,4,,,,,,,,,,,5,,,,,2,2,1,9,3,3,,1,1,1,1,1,1,50,0,0,,0,0,,0,1,50,0,4,,,,,,,,,,,,,,,,,3,3,3,3,,3,3,3,3,3,3,7,2,2,,1,,6,1,3,1,1,,2,2,1,3,3,3,3,3,3,,,,,,,,,1,1,1,1,1,,1,1,1,3,1,2,,,1,1,1,1,3,2,,,,,,3,,344.81,407.44
F00357,수원시,3,40,,,2,2,5,1,2,1,,2,1,,,2,1,1,9,1,1,1,,4,4,3,3,3,1,,,,,1,2,1,0,30,6,6,6,6,6,,,,,,,,,5,5,,5,5,1,4,,,,,,,,,,,5,,,,,2,2,1,9,3,3,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,6,3,3,3,,3,,,,,,1,3,1,1,,1,5,1,2,3,3,3,3,3,,,,,,,,,1,3,1,1,1,,1,1,1,3,1,2,,,4,1,5,1,,,,,,,,3,,,272.26
F00358,수원시,1,53,2,1,2,1,6,1,2,2,7,3,1,1,3,,1,4,24,24,2,2,,3,2,4,1,2,2,8,1,,2,3,,,,,1,1,1,2,2,2,3,,,2,3,,,9,7,,9,5,1,1,2,4,7,,,,,3,1,,2,,,1,,3,3,9,10,1,1,,1,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,3,3,6,2,1,3,2,,2,,9,2,2,6,2,4,1,,,,,,,,,1,6,,6,1,5,1,2,1,1,3,1,1,,3,1,5,2,4,1,1,,3,3,2,5,4,1,0,1,0,2,,3,,344.81,313.77
F00359,수원시,3,25,,,2,2,4,1,2,1,,4,1,5,6,,5,1,25,25,2,5,2,1,1,4,3,5,1,5,,,,3,,,,,3,3,6,3,3,,,,,,,,,7,5,,9,5,2,,,,,,,,,,,,,,,,,4,4,9,10,3,3,,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,,,,3,5,6,2,,2,,,,,,2,2,5,2,4,1,,,,,,,,,1,2,3,4,2,,,,2,1,2,1,2,,4,1,2,2,7,1,2,,1,1,5,4,,,,,,,,3,,,370.26
F00359,수원시,3,41,2,1,1,1,7,1,2,1,,1,1,1,,,1,1,41,20,2,2,,3,2,3,3,3,1,5,1,,2,1,2,1,0,40,4,3,3,3,3,,,,,,,,,6,6,,7,5,2,,,,,,,,,,,,,,,,,3,3,1,9,3,3,,1,1,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,,,3,3,4,3,1,2,1,1,1,,7,3,3,4,1,,2,2,1,1,3,3,3,3,3,,,,,,,,,1,1,5,,,1,4,1,5,3,7,1,4,5,1,1,7,4,4,2,,,,,,1,4,344.81,286.83
F00360,수원시,3,34,,,1,3,5,1,1,5,,3,1,,,2,2,3,34,20,2,2,,3,2,3,3,3,4,5,,,,3,,,,,6,6,6,3,3,,,,,,,,,5,5,,5,6,1,4,,,,,,,,,,,2,,,,,2,2,7,8,3,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,3,4,6,4,,3,,,,,,5,4,2,2,2,2,,,,,,,,,,,,,,,,,1,1,5,,,3,2,2,,,,2,,,5,6,6,5,,,,,,,,2,5,,407.44
F00360,수원시,3,61,,,2,2,4,1,2,5,,1,1,1,5,,2,4,35,25,2,2,,3,2,3,3,3,1,5,,,,3,,,,,3,3,6,3,6,,,,,,,,,5,5,,4,6,2,,,,,,,,,,,,,,,,,3,3,1,10,3,4,5,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,3,3,3,3,,3,,,,,,2,3,2,2,5,1,,,,,,,,,,,,,,,,,1,1,5,,,3,2,1,2,2,3,2,,,4,1,1,5,,,,,,,,2,1,,326.3
F00360,수원시,3,67,2,1,1,1,4,1,2,2,8,1,1,1,5,,3,4,35,25,3,3,,3,2,3,3,3,3,,1,,1,1,3,3,1,40,3,6,3,3,3,,,,,,,,,5,5,,5,5,2,,,,,,,,,,,,,,,,,3,3,1,10,3,3,,1,1,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,,,3,3,3,3,4,2,2,,1,5,3,2,3,2,1,,2,7,1,1,3,3,3,3,3,,,,,,,,,1,1,5,,,3,2,1,3,3,6,2,,,2,2,3,5,4,1,1,0,0,1,2,2,5,344.81,341.23
F00361,수원시,4,43,,,2,2,6,1,2,1,,3,1,1,4,,5,1,43,40,2,2,,1,1,1,1,1,2,8,,,,1,1,1,0,30,1,6,6,1,6,1,3,,,,,,,8,10,,8,5,1,4,5,6,,,,,,,,,1,1,1,,,4,4,8,10,1,1,,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,4,,,,2,4,3,2,,2,,,,,,2,2,6,1,,1,3,1,1,3,3,3,3,3,,,,,,,,,1,1,2,1,1,,3,1,4,1,3,2,,,5,7,7,3,,,,,,,,3,,,272.26
F00361,수원시,4,47,2,1,1,1,6,1,2,1,,1,1,1,3,,3,1,11,4,1,1,,3,1,3,2,3,2,5,2,,2,1,2,1,0,40,6,6,6,6,6,,,,,,,,,5,6,,5,5,1,4,,,,,,,,,,,2,,,,,3,3,6,9,3,3,,1,1,1,5,1,2,150,0,0,,0,0,,0,2,150,0,4,4,,,,,,,,,,,,,,,,3,4,4,4,,3,3,6,3,2,2,1,2,1,1,1,2,8,5,3,6,1,,2,5,2,,2,2,3,2,2,,,,,,,,,2,3,5,,,1,4,1,3,3,3,2,,,4,10,10,3,4,2,,,,,,3,,344.81,286.83
F00362,수원시,2,76,,,2,2,4,1,2,2,2,3,1,2,,,2,1,53,53,2,2,,3,3,3,1,2,2,4,,,,3,,,,,6,6,6,2,2,3,,,,3,,,,6,7,,7,2,2,,,,,,,,,,,,,,,,,2,2,10,,2,3,,1,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,6,4,4,2,,1,,,,,,1,2,3,2,4,1,,,,,,,,,,,,,,,,,9,1,5,,,3,5,2,,,,2,,,2,2,2,1,,,,,,,,3,,,272.7
F00362,수원시,2,81,2,1,1,1,8,1,2,2,7,7,1,2,,,4,5,50,46,2,1,,3,1,2,2,3,2,4,2,,1,3,,,,,6,6,6,2,6,2,,,,,,,,8,7,,8,2,1,1,2,4,5,7,,,,1,1,,6,1,,1,,2,1,1,10,2,2,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,,,,2,3,2,2,4,2,2,,4,,6,2,4,2,2,7,2,,,,,,,,,,,,,,,,,1,1,3,1,2,,4,1,3,2,7,1,3,,2,2,2,1,4,2,,,,,,3,,344.81,329.45
F00363,수원시,5,43,,,1,2,6,1,2,1,,7,1,1,2,,2,4,15,15,2,2,,4,2,1,1,2,2,5,,,,1,3,2,2,0,2,2,6,2,2,1,2,,,2,4,,,8,9,,10,5,1,4,7,,,,,,,,,,4,,,3,,3,1,5,8,1,1,,1,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,6,3,1,1,,1,,,,,,2,1,2,1,,2,4,1,1,1,1,1,1,1,,,,,,,,,5,1,2,1,2,,4,1,2,1,3,1,1,,4,10,5,5,,,,,,,,3,,,286.83
F00363,수원시,5,43,2,1,2,1,5,1,2,1,,1,1,2,5,,1,2,21,18,2,3,,3,2,4,2,4,5,6,1,,3,1,1,1,0,30,6,6,6,3,4,,,,,,,3,7,8,8,,6,5,1,4,,,,,,,,,,,2,,,,,3,3,8,9,3,3,,1,2,2,1,1,0,,0,0,,2,0,,0,0,0,2,,,,,1,1,,,,,,,,,,,,2,2,2,2,,3,4,6,4,3,2,1,2,1,1,1,2,10,4,3,4,1,,1,2,1,1,2,2,2,2,2,,,,,,,,,2,1,2,1,4,,4,1,5,3,4,2,,,2,10,10,5,4,2,,,,,,3,,344.81,272.26
F00363,수원시,5,70,,,2,6,4,1,2,1,,1,1,1,2,,5,2,10,10,2,2,,3,2,1,1,1,2,4,,,,3,,,,,3,3,6,4,2,,,1,4,2,4,,,10,10,,10,5,1,4,,,,,,,,,,,1,,,,,3,3,1,9,3,3,,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,,,,6,4,3,2,,3,,,,,,2,4,3,2,6,1,,,,,,,,,,,,,,,,,1,4,5,,,3,4,1,2,2,4,1,1,,2,2,3,1,,,,,,,,3,,,272.7
F00364,수원시,5,44,,,1,4,6,5,2,2,2,4,1,1,2,,1,3,20,15,2,2,,4,2,1,1,2,2,8,,,,1,5,1,1,40,6,6,6,6,6,,,,,,,,,7,7,,8,6,1,4,5,7,,,,,,,,,2,3,,20,,4,3,1,4,2,2,,1,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,,,,3,4,4,3,,3,,,,,,3,3,3,1,,2,2,1,1,2,4,3,3,3,,,,,,,,,1,1,5,,,1,5,1,4,1,7,1,2,,3,10,5,5,,,,,,,,2,2,,286.83
F00364,수원시,5,46,,,2,4,6,1,2,2,2,4,1,2,4,,1,1,40,30,3,2,,3,2,2,2,3,5,6,,,,1,1,1,0,20,6,6,6,6,6,,,,,,,,,5,5,,8,6,1,4,5,7,,,,,,,,,5,5,,30,,2,3,4,6,2,2,,1,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,,,,3,4,5,3,,3,,,,,,3,3,4,1,,1,3,1,1,4,4,2,3,3,,,,,,,,,1,1,2,1,2,,5,1,3,2,7,1,2,,5,7,7,5,,,,,,,,2,3,,272.26
F00364,수원시,5,73,,,2,2,4,1,2,2,6,7,1,,,3,7,4,30,23,2,2,,3,2,2,2,2,2,,,,,3,,,,,6,6,6,4,6,,,2,3,,,,,6,5,,5,7,2,,,,,,,,,,,,,,,,,2,2,1,8,2,3,,1,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4,,,,3,4,6,3,,2,,,,,,3,3,1,2,6,1,,,,,,,,,,,,,,,,,8,1,3,1,2,,4,1,1,2,2,1,2,,5,2,3,5,,,,,,,,3,,,272.7
F00364,수원시,5,75,2,1,1,1,4,1,2,2,8,3,1,5,,,3,4,30,23,2,2,,3,2,1,1,1,2,,1,,2,3,,,,,6,6,6,2,4,2,,,,,,2,3,4,6,,5,6,2,,,,,,,,,,,,,,,,,1,1,1,7,3,4,6,1,4,4,2,1,1,60,0,0,,0,0,,0,1,60,0,3,,,,,,,,,,,,,,,,,2,2,2,3,,2,3,6,4,5,4,4,2,2,,2,3,10,5,4,4,2,6,2,,,,,,,,,,,,,,,,,9,5,5,,,3,5,1,4,3,4,1,4,5,5,2,3,5,4,2,,,,,,3,,344.81,257.06
F00365,수원시,2,76,2,1,2,1,5,1,2,1,,1,1,5,,,2,5,10,10,1,1,,3,2,1,1,1,3,,1,,1,3,,,,,6,6,6,4,2,,,1,5,2,4,,,5,5,,4,2,2,,,,,,,,,,,,,,,,,2,2,1,9,1,3,,1,4,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,,,,3,5,4,4,7,3,2,,3,7,3,3,3,4,2,6,1,,,,,,,,,,,,,,,,,4,1,5,,,3,5,1,2,2,3,2,,,2,2,2,5,4,2,,,,,,3,,344.81,272.7
